State,Agency type,Agency name,Race,Religion,Sexual orientation,Ethnicity,Disability,Gender,Gender Identity,1st quarter,2nd quarter,3rd quarter,4th quarter,Population
North_Dakota,Cities,West Fargo,6,1,0,1,0,0,0,1,2,2,3,"28,018"
North_Dakota,Cities,Williston,1,0,0,0,0,0,0,0,0,0,1,"19,949"
North_Dakota,Metropolitan Counties,Cass,0,1,0,0,0,0,0,0,0,0,1,
North_Dakota,Metropolitan Counties,Grand Forks,2,0,0,0,0,0,0,0,1,0,1,
North_Dakota,Metropolitan Counties,Morton,2,0,0,0,0,0,0,0,1,1,0,
North_Dakota,Nonmetropolitan Counties,Dunn,1,0,0,0,0,0,0,0,0,1,0,
North_Dakota,Nonmetropolitan Counties,Golden Valley,0,0,0,1,0,0,0,0,0,1,0,
North_Dakota,Nonmetropolitan Counties,Grant,1,0,0,0,0,0,0,0,0,0,1,
North_Dakota,Nonmetropolitan Counties,Mountrail,1,0,0,1,3,0,0,0,0,1,4,
North_Dakota,Nonmetropolitan Counties,Walsh,0,0,0,0,1,0,0,0,0,1,0,
Ohio,Cities,Akron,5,0,2,1,0,0,0,3,3,2,0,"198,405"
Ohio,Cities,Alliance,0,0,0,1,0,0,0,0,,1,,"22,144"
Ohio,Cities,Ashland,1,0,0,0,0,0,0,1,0,0,0,"20,306"
Ohio,Cities,Athens,0,0,1,0,0,0,0,1,0,0,0,"23,721"
Ohio,Cities,Austintown,2,0,0,0,0,0,0,0,1,1,0,"36,192"
Ohio,Cities,Barberton,3,0,1,0,0,0,0,0,2,1,1,"26,245"
Ohio,Cities,"Bath Township, Summit County",0,0,1,0,0,0,0,0,0,1,0,"9,724"
Ohio,Cities,Bellefontaine,1,0,0,1,0,0,0,0,1,1,0,"13,147"
Ohio,Cities,Blue Ash,0,0,1,0,0,0,0,0,0,1,0,"12,105"
Ohio,Cities,Boardman,1,0,0,0,0,0,0,0,1,0,0,"40,277"
Ohio,Cities,Bucyrus,0,0,0,1,0,0,0,,0,0,1,"12,007"
Ohio,Cities,Butler Township,0,0,0,0,1,0,0,1,0,0,0,"7,864"
Ohio,Cities,Celina,1,0,1,0,0,0,0,1,1,0,0,"10,392"
Ohio,Cities,Cincinnati,9,0,1,5,1,0,0,4,0,2,10,"296,491"
Ohio,Cities,Circleville,1,0,1,0,0,0,0,0,1,0,1,"13,491"
Ohio,Cities,Clearcreek Township,0,0,0,1,0,0,0,0,0,1,0,"14,642"
Ohio,Cities,Cleveland,1,0,5,1,0,0,0,1,0,4,2,"389,181"
Ohio,Cities,Colerain Township,2,0,0,0,0,0,0,0,0,1,1,"58,578"
Ohio,Cities,Columbus,88,4,17,15,12,0,0,8,22,60,46,"816,364"
Ohio,Cities,Dayton,5,0,2,1,0,0,0,2,3,1,2,"141,167"
Ohio,Cities,East Liverpool,1,1,0,0,0,0,0,2,0,,,"11,010"
Ohio,Cities,East Palestine,1,0,0,0,0,0,0,0,0,1,0,"4,631"
Ohio,Cities,Eaton,0,0,1,0,0,0,0,0,0,0,1,"8,307"
Ohio,Cities,Englewood,0,0,1,0,0,0,0,0,0,1,0,"13,455"
Ohio,Cities,Fairborn,2,0,0,0,0,0,0,1,0,1,0,"32,820"
Ohio,Cities,Fairfield,0,1,0,0,0,0,0,0,1,0,0,"42,677"
Ohio,Cities,Findlay,1,0,1,0,0,0,0,0,1,0,1,"41,660"
Ohio,Cities,Gahanna,0,0,2,0,0,0,0,0,0,0,2,"34,011"
Ohio,Cities,Girard,1,0,0,0,0,0,0,0,0,1,0,"9,771"
Ohio,Cities,Greenhills,1,0,0,0,1,0,0,2,0,0,0,"3,591"
Ohio,Cities,Grove City,3,0,0,1,0,0,0,1,2,1,0,"37,208"
Ohio,Cities,Hamilton,0,0,1,0,0,0,0,0,1,0,,"62,268"
Ohio,Cities,Huber Heights,1,1,4,0,2,0,0,1,3,4,0,"38,118"
Ohio,Cities,Hudson,1,0,0,1,0,0,0,1,0,1,0,"22,340"
Ohio,Cities,"Jackson Township, Stark County",1,0,0,0,0,0,0,0,1,0,0,"40,436"
Ohio,Cities,Kettering,1,0,0,0,0,0,0,0,1,0,0,"55,907"
Ohio,Cities,Lancaster,1,0,0,0,0,0,0,0,0,0,1,"38,902"
Ohio,Cities,Lorain,7,0,0,0,0,0,0,0,5,1,1,"63,582"
Ohio,Cities,Mansfield,4,0,0,0,0,0,0,0,3,0,1,"46,832"
Ohio,Cities,Medina,2,0,0,0,0,0,0,2,0,0,0,"26,492"
Ohio,Cities,Mentor-on-the-Lake,1,0,0,1,0,0,0,0,0,2,0,"7,434"
Ohio,Cities,"Miami Township, Montgomery County",2,0,0,0,0,0,0,0,2,0,0,"29,128"
Ohio,Cities,Montgomery,2,0,0,0,0,0,0,0,1,1,0,"10,305"
Ohio,Cities,Montpelier,1,0,0,0,0,0,0,0,0,0,1,"4,050"
Ohio,Cities,Moraine,0,0,1,1,0,0,0,1,0,0,1,"6,317"
Ohio,Cities,Mount Vernon,2,0,0,0,0,0,0,1,0,1,0,"16,748"
Ohio,Cities,Napoleon,1,0,0,0,0,0,0,1,0,0,0,"8,663"
Ohio,Cities,Nelsonville,1,0,0,0,0,0,0,0,0,1,0,"5,334"
Ohio,Cities,Niles,1,0,0,0,0,0,0,0,0,1,0,"18,950"
Ohio,Cities,North Baltimore,1,0,0,0,0,0,0,,1,0,0,"3,492"
Ohio,Cities,North Canton,1,0,0,0,0,0,0,0,1,0,0,"17,380"
Ohio,Cities,North College Hill,2,0,0,0,0,0,0,1,0,1,0,"9,340"
Ohio,Cities,Norwalk,0,0,1,0,1,0,0,1,1,0,0,"16,906"
Ohio,Cities,Norwood,1,0,0,2,0,0,0,0,1,1,1,"19,052"
Ohio,Cities,Ottawa Hills,1,0,0,0,0,0,0,1,0,0,0,"4,481"
Ohio,Cities,Parma,1,0,0,0,0,0,0,1,0,0,0,"80,303"
Ohio,Cities,Portsmouth,0,0,2,0,0,0,0,1,1,0,0,"20,322"
Ohio,Cities,Reynoldsburg,0,1,0,0,0,0,0,0,1,0,0,"36,472"
Ohio,Cities,Richwood,1,0,0,0,0,0,0,0,1,0,0,"2,240"
Ohio,Cities,Riverside,2,0,0,0,0,0,0,0,0,1,1,"25,115"
Ohio,Cities,Solon,1,0,0,0,0,0,0,0,1,0,0,"23,105"
Ohio,Cities,South Euclid,2,0,0,0,0,0,0,2,0,0,0,"21,929"
Ohio,Cities,Springfield,3,0,1,0,0,0,0,0,1,3,0,"60,012"
Ohio,Cities,"Springfield Township, Hamilton County",1,0,0,0,0,0,0,1,0,0,0,"36,330"
Ohio,Cities,Struthers,1,1,0,0,1,0,0,0,2,0,1,"10,522"
Ohio,Cities,Trotwood,1,0,1,0,0,0,0,0,2,0,0,"24,282"
Ohio,Cities,Troy,1,0,0,0,0,0,0,0,1,0,0,"25,424"
Ohio,Cities,Twinsburg,0,1,0,1,0,0,0,0,,1,1,"18,750"
Ohio,Cities,"Union Township, Clermont County",1,0,0,0,0,0,0,1,0,0,0,"47,066"
Ohio,Cities,Upper Arlington,3,0,0,0,0,0,0,0,0,1,2,"34,369"
Ohio,Cities,Urbana,1,1,0,0,0,0,0,2,0,0,0,"11,599"
Ohio,Cities,Vandalia,2,0,0,0,0,0,0,0,1,1,0,"15,181"
Ohio,Cities,Wapakoneta,1,0,0,0,0,0,0,0,0,1,0,"9,812"
Ohio,Cities,Warren,3,0,0,0,1,0,0,0,3,1,0,"40,474"
Ohio,Cities,Warren Township,1,0,0,0,0,0,0,0,0,0,1,"5,450"
Ohio,Cities,Wooster,1,1,0,0,0,0,0,1,1,0,0,"26,468"
Ohio,Cities,Xenia,3,0,0,0,0,0,0,1,0,1,1,"26,038"
Ohio,Cities,Youngstown,1,0,0,0,0,0,0,0,0,1,0,"64,938"
Ohio,Cities,Zanesville,1,1,2,0,0,0,0,1,2,0,1,"25,378"
Ohio,Universities and Colleges,Bowling Green State University,1,0,0,0,0,0,0,1,0,0,0,"17,286"
Ohio,Universities and Colleges,Capital University,2,0,1,0,0,0,0,0,0,0,3,"3,584"
Ohio,Universities and Colleges,Kent State University,0,0,1,0,0,0,0,0,0,1,0,"28,602"
Ohio,Universities and Colleges,"Ohio State University, Columbus",2,0,0,0,0,0,0,0,2,0,0,"56,387"
Ohio,Metropolitan Counties,Butler,3,0,3,0,2,0,0,3,2,1,2,
Ohio,Metropolitan Counties,Clermont,1,0,0,0,0,0,0,0,1,0,0,
Ohio,Metropolitan Counties,Delaware,1,0,0,1,0,0,0,0,0,2,0,
Ohio,Metropolitan Counties,Franklin,0,0,0,2,0,0,0,1,0,1,0,
Ohio,Metropolitan Counties,Fulton,0,0,0,1,0,0,0,0,1,0,0,
Ohio,Metropolitan Counties,Geauga,1,0,0,0,0,0,0,0,1,0,0,
Ohio,Metropolitan Counties,Greene,2,0,1,0,0,0,0,1,2,0,0,
Ohio,Metropolitan Counties,Lorain,1,0,0,0,0,0,0,1,0,0,0,
Ohio,Metropolitan Counties,Lucas,0,1,1,0,0,0,0,1,0,0,1,
Ohio,Metropolitan Counties,Medina,1,0,0,0,0,0,0,0,0,,1,
Ohio,Metropolitan Counties,Montgomery,0,0,0,1,0,0,0,1,0,0,0,
Ohio,Metropolitan Counties,Pickaway,1,0,0,0,0,0,0,0,0,1,0,
Ohio,Metropolitan Counties,Richland,1,0,0,0,0,0,0,1,0,0,0,
Ohio,Metropolitan Counties,Stark,1,0,0,1,0,0,0,0,0,1,1,
Ohio,Metropolitan Counties,Trumbull,0,0,1,0,0,0,0,0,1,0,0,
Ohio,Nonmetropolitan Counties,Ashland,0,0,0,1,0,0,0,0,0,1,0,
Ohio,Nonmetropolitan Counties,Athens,0,0,1,0,0,0,0,0,0,1,0,
Ohio,Nonmetropolitan Counties,Auglaize,1,0,0,0,0,0,0,1,0,0,0,
Ohio,Nonmetropolitan Counties,Hancock,0,0,0,1,0,0,0,0,1,0,0,
Ohio,Nonmetropolitan Counties,Jackson,2,0,0,0,0,0,0,0,,2,0,
Ohio,Nonmetropolitan Counties,Knox,2,1,0,0,0,0,0,0,2,0,1,
Ohio,Nonmetropolitan Counties,Marion,0,0,1,0,1,0,0,1,0,0,1,
Ohio,Nonmetropolitan Counties,Meigs,0,1,0,0,0,0,0,0,1,0,0,
Ohio,Nonmetropolitan Counties,Ross,2,1,0,0,0,0,0,0,2,0,1,
Ohio,Nonmetropolitan Counties,Shelby,2,0,0,0,0,0,0,0,0,0,2,
Ohio,Nonmetropolitan Counties,Washington,0,0,0,0,1,0,0,1,0,0,0,
Ohio,Nonmetropolitan Counties,Wayne,1,0,0,0,0,0,0,0,0,1,0,
Ohio,Other Agencies,Cleveland Metropolitan Park District,1,0,0,0,0,0,0,0,0,1,0,
Oklahoma,Cities,Altus,1,0,0,0,0,0,0,0,1,0,0,"19,634"
Oklahoma,Cities,Bixby,1,0,0,0,0,0,0,0,1,0,0,"23,122"
Oklahoma,Cities,Blanchard,1,0,0,0,0,0,0,1,0,0,0,"8,016"
Oklahoma,Cities,Broken Arrow,0,0,0,1,0,0,0,0,0,1,0,"102,956"
Oklahoma,Cities,Choctaw,1,0,0,0,0,0,0,1,0,0,0,"11,768"
Oklahoma,Cities,Cleveland,0,0,0,1,0,0,0,0,1,0,0,"3,224"
Oklahoma,Cities,Elk City,1,0,0,0,0,0,0,1,0,0,0,"12,463"
Oklahoma,Cities,Fairfax,1,0,0,0,0,0,0,1,0,0,0,"1,373"
Oklahoma,Cities,Heavener,0,1,0,0,0,0,0,0,0,1,0,"3,377"
Oklahoma,Cities,Muskogee,1,1,1,0,0,0,0,1,1,1,0,"38,884"
Oklahoma,Cities,Norman,3,1,0,0,0,0,0,2,0,1,1,"116,970"
Oklahoma,Cities,Oklahoma City,7,2,2,1,0,0,0,3,4,3,2,"605,034"
Oklahoma,Cities,Owasso,1,0,0,0,0,0,0,1,0,0,0,"31,973"
Oklahoma,Cities,Sapulpa,0,0,1,0,0,0,0,0,1,0,0,"20,857"
Oklahoma,Cities,Sayre,1,0,0,0,0,0,0,0,0,0,1,"4,556"
Oklahoma,Cities,Skiatook,0,0,0,0,1,0,0,0,0,0,1,"7,751"
Oklahoma,Cities,Talihina,0,0,1,0,0,0,0,0,0,1,0,"1,112"
Oklahoma,Cities,Tonkawa,1,0,0,0,0,0,0,0,1,0,0,"3,150"
Oklahoma,Universities and Colleges,Southwestern Oklahoma State University,0,0,1,0,0,0,0,0,0,0,1,"5,106"
Oklahoma,Universities and Colleges,University of Central Oklahoma,0,0,1,0,0,0,0,0,0,0,1,"17,211"
Oklahoma,Metropolitan Counties,Grady,0,1,0,0,0,0,0,0,0,0,1,
Oklahoma,Metropolitan Counties,Tulsa,0,1,0,0,0,0,0,1,0,0,0,
Oklahoma,Metropolitan Counties,Wagoner,0,1,0,0,0,0,0,0,1,0,0,
Oklahoma,Nonmetropolitan Counties,Roger Mills,1,0,0,0,0,0,0,0,1,0,0,
Oklahoma,Other Agencies,Tonkawa Tribal,1,0,0,0,0,0,0,0,0,1,0,
Oregon,Cities,Ashland,1,0,0,0,0,0,0,1,0,0,0,"20,455"
Oregon,Cities,Beaverton,0,0,1,0,0,0,0,,,1,,"93,551"
Oregon,Cities,Bend,0,2,0,1,0,0,0,2,0,1,0,"79,926"
Oregon,Cities,Eugene,6,4,3,2,0,0,0,1,9,1,4,"158,499"
Oregon,Cities,Newberg-Dundee,0,0,0,1,0,0,0,0,0,1,0,"25,647"
Oregon,Cities,Newport,0,0,1,0,0,0,0,0,1,0,0,"10,029"
Oregon,Cities,Portland,1,1,3,1,0,0,0,1,3,2,,"609,136"
Oregon,Cities,Salem,7,1,4,2,0,0,0,9,3,2,0,"158,234"
Oregon,Cities,Springfield,2,0,0,1,0,0,0,0,1,1,1,"60,024"
Oregon,Cities,Sutherlin,1,0,0,0,0,0,0,0,1,,0,"7,747"
Oregon,Cities,Tigard,8,0,0,1,0,0,0,2,3,4,,"50,311"
Oregon,Cities,Toledo,2,0,1,0,1,0,0,1,2,1,0,"3,461"
Oregon,Metropolitan Counties,Deschutes,1,0,0,0,0,0,0,0,1,0,0,
Oregon,Metropolitan Counties,Jackson,0,1,0,0,0,0,0,0,0,1,0,
Oregon,Metropolitan Counties,Lane,1,0,0,0,0,0,0,,1,,,
Oregon,Metropolitan Counties,Yamhill,0,1,1,0,0,0,0,0,0,1,1,
Oregon,Nonmetropolitan Counties,Douglas,1,0,0,0,0,0,0,1,0,0,0,
Oregon,Nonmetropolitan Counties,Umatilla,1,0,0,0,0,0,0,0,0,1,0,
Pennsylvania,Cities,Ferguson Township,0,1,0,0,0,0,0,1,0,0,0,"17,807"
Pennsylvania,Cities,Johnstown,3,0,0,0,0,0,0,0,1,2,,"21,954"
Pennsylvania,Cities,Lancaster,1,0,0,0,0,0,0,0,1,0,0,"59,370"
Pennsylvania,Cities,Lewistown,0,1,0,0,0,0,0,0,1,0,0,"8,370"
Pennsylvania,Cities,Northern York Regional,1,0,0,0,0,0,0,1,0,0,0,"67,657"
Pennsylvania,Cities,Philadelphia,14,1,0,1,0,0,0,3,11,1,1,"1,553,153"
Pennsylvania,Cities,Pittsburgh,12,0,3,0,0,0,0,1,3,8,3,"307,632"
Pennsylvania,Cities,Reading,0,0,3,0,0,0,0,1,1,1,0,"88,107"
Pennsylvania,Cities,"Richland Township, Cambria County",1,0,0,0,0,0,0,0,1,0,0,"12,581"
Pennsylvania,Cities,State College,0,2,0,0,0,0,0,0,0,0,2,"56,612"
Pennsylvania,Universities and Colleges,Lehigh University,1,0,0,0,0,0,0,0,0,0,1,"7,080"
Pennsylvania,Universities and Colleges,Pennsylvania State University: Altoona,1,0,0,0,0,0,0,0,0,1,0,"3,863"
Pennsylvania,Universities and Colleges,Pennsylvania State University: University Park,4,3,1,0,0,0,0,3,1,2,2,"45,783"
Pennsylvania,Metropolitan Counties,Lancaster,1,0,0,0,0,0,0,0,0,1,0,
Pennsylvania,State Police Agencies,State Police: Chester County,0,1,0,0,0,0,0,1,,0,0,
Pennsylvania,State Police Agencies,State Police: Franklin County,1,0,0,0,0,0,0,1,,0,0,
Pennsylvania,State Police Agencies,State Police: Indiana County,1,0,0,0,0,0,0,0,1,,0,
Pennsylvania,State Police Agencies,State Police: Lancaster County,1,1,0,0,0,0,0,2,0,0,0,
Pennsylvania,State Police Agencies,State Police: Skippack County,2,0,1,0,0,0,0,0,3,0,0,
Pennsylvania,State Police Agencies,State Police: Pike County,0,1,0,0,0,0,0,0,0,1,0,
Rhode_Island,Cities,Central Falls,1,0,0,0,0,0,0,0,1,0,0,"19,404"
Rhode_Island,Cities,Johnston,1,0,0,0,0,0,0,1,0,0,0,"29,068"
Rhode_Island,Cities,Newport,1,0,0,0,0,0,0,0,0,1,0,"23,874"
Rhode_Island,Cities,Providence,0,0,0,1,0,0,0,1,0,0,0,"178,887"
Rhode_Island,Cities,Warwick,0,1,0,0,0,0,0,0,0,1,0,"81,789"
Rhode_Island,Cities,West Warwick,0,1,0,0,0,0,0,0,0,0,1,"28,817"
Rhode_Island,Universities and Colleges,University of Rhode Island,1,0,0,0,0,0,0,0,0,1,0,"16,451"
South_Carolina,Cities,Anderson,1,0,0,0,0,0,0,0,0,0,1,"26,812"
South_Carolina,Cities,Belton,0,0,1,0,0,0,0,1,0,0,0,"4,222"
South_Carolina,Cities,Chapin,1,0,0,0,0,0,0,0,0,0,1,"1,506"
South_Carolina,Cities,Charleston,2,0,0,0,0,0,0,2,0,0,0,"127,206"
South_Carolina,Cities,Clover,0,0,1,0,0,0,0,0,0,1,0,"5,342"
South_Carolina,Cities,Columbia,1,0,1,0,0,0,0,0,1,1,0,"132,240"
South_Carolina,Cities,Dillon,0,1,0,0,0,0,0,0,1,0,0,"6,627"
South_Carolina,Cities,Forest Acres,1,0,0,0,0,0,0,0,1,0,0,"10,516"
South_Carolina,Cities,Georgetown,1,0,0,0,0,0,0,0,0,1,0,"9,072"
South_Carolina,Cities,Goose Creek,1,0,0,0,0,0,0,0,0,1,0,"39,425"
South_Carolina,Cities,Greenville,1,0,0,0,0,0,0,0,0,0,1,"61,185"
South_Carolina,Cities,Hardeeville,0,0,0,1,0,0,0,0,1,0,0,"4,064"
South_Carolina,Cities,Hartsville,1,0,0,0,0,0,0,0,0,1,0,"7,877"
South_Carolina,Cities,Holly Hill,1,0,0,0,0,0,0,1,0,0,0,"1,259"
South_Carolina,Cities,Honea Path,1,0,0,0,0,0,0,0,0,0,1,"3,613"
South_Carolina,Cities,Latta,1,0,0,0,0,0,0,1,0,0,0,"1,349"
South_Carolina,Cities,Lexington,1,0,0,0,0,0,0,0,1,0,0,"19,547"
South_Carolina,Cities,Manning,0,0,1,0,0,0,0,0,0,0,1,"4,034"
South_Carolina,Cities,Mauldin,0,0,0,1,0,0,0,0,0,1,0,"24,099"
South_Carolina,Cities,Orangeburg,0,0,1,0,0,0,0,0,1,0,0,"13,826"
South_Carolina,Cities,Salley,1,0,0,0,0,0,0,0,0,1,0,412
South_Carolina,Cities,St. George,1,0,0,0,0,0,0,1,0,0,0,"2,139"
South_Carolina,Cities,Summerville,2,0,0,0,0,0,0,1,1,0,0,"45,210"
South_Carolina,Cities,Winnsboro,0,6,0,0,0,0,0,2,3,0,1,"3,428"
South_Carolina,Universities and Colleges,The Citadel,1,0,0,0,0,0,0,0,0,1,0,"3,499"
South_Carolina,Universities and Colleges,"University of South Carolina, Upstate",1,0,0,0,0,0,0,1,0,0,0,"5,561"
South_Carolina,Metropolitan Counties,Berkeley,2,0,0,0,0,0,0,2,0,0,0,
South_Carolina,Metropolitan Counties,Fairfield,1,0,0,0,0,0,0,0,1,0,0,
South_Carolina,Metropolitan Counties,Horry County Police Department,1,0,0,1,0,0,0,1,0,0,1,
South_Carolina,Metropolitan Counties,Lancaster,0,1,0,0,0,0,0,1,0,0,0,
South_Carolina,Metropolitan Counties,Lexington,2,0,0,0,0,0,0,1,1,0,0,
South_Carolina,Metropolitan Counties,Sumter,1,0,1,0,0,0,0,0,0,2,0,
South_Carolina,Metropolitan Counties,Union,0,1,0,0,0,0,0,0,0,1,0,
South_Carolina,Metropolitan Counties,York,1,0,0,0,0,0,0,0,1,0,0,
South_Carolina,Nonmetropolitan Counties,Chesterfield,1,0,0,0,0,0,0,1,0,0,0,
South_Carolina,Nonmetropolitan Counties,Colleton,1,0,0,0,0,0,0,0,0,1,0,
South_Carolina,Nonmetropolitan Counties,Georgetown,1,0,0,0,0,0,0,0,0,0,1,
South_Carolina,Nonmetropolitan Counties,Hampton,1,0,0,0,0,0,0,0,0,0,1,
South_Carolina,Nonmetropolitan Counties,Marlboro,1,0,0,0,0,0,0,1,0,0,0,
South_Dakota,Cities,Aberdeen,1,0,0,0,0,0,0,0,0,0,1,"26,999"
South_Dakota,Cities,Mitchell,1,0,0,0,0,0,0,0,0,1,0,"15,555"
South_Dakota,Cities,Rapid City,0,0,1,0,0,0,0,1,0,0,0,"70,406"
South_Dakota,Cities,Sioux Falls,3,1,0,0,0,0,0,1,0,2,1,"161,754"
South_Dakota,Cities,Vermillion,1,0,0,0,0,0,0,1,0,0,0,"10,892"
South_Dakota,Nonmetropolitan Counties,Codington,3,0,0,0,0,0,0,1,0,2,0,
South_Dakota,Nonmetropolitan Counties,Corson,1,0,0,0,0,0,0,0,1,0,0,
South_Dakota,Nonmetropolitan Counties,Hutchinson,0,1,0,0,0,0,0,1,0,0,0,
Tennessee,Cities,Ashland City,1,0,0,0,0,0,0,0,1,0,0,"4,637"
Tennessee,Cities,Athens,1,0,0,0,0,0,0,0,0,1,0,"13,504"
Tennessee,Cities,Atoka,0,0,0,0,1,0,0,0,0,1,0,"8,821"
Tennessee,Cities,Bristol,1,0,2,1,0,0,0,0,0,0,5,"26,660"
Tennessee,Cities,Burns,1,0,0,0,0,0,0,0,0,1,0,"1,469"
Tennessee,Cities,Chattanooga,2,1,0,0,0,0,0,0,0,2,1,"172,286"
Tennessee,Cities,Clarksville,0,0,5,6,0,0,0,1,2,0,8,"145,599"
Tennessee,Cities,Collegedale,1,0,0,0,0,0,0,0,0,1,0,"9,468"
Tennessee,Cities,Covington,1,0,0,12,4,0,0,3,1,5,8,"9,076"
Tennessee,Cities,Dyersburg,1,0,0,0,0,0,0,0,0,1,0,"17,013"
Tennessee,Cities,Elizabethton,0,0,1,0,0,0,0,0,0,1,0,"14,220"
Tennessee,Cities,Fayetteville,1,0,0,0,0,0,0,0,0,1,0,"7,155"
Tennessee,Cities,Franklin,1,0,0,0,0,0,0,0,0,1,0,"67,465"
Tennessee,Cities,Gatlinburg,0,0,0,1,0,0,0,1,0,0,0,"4,074"
Tennessee,Cities,Graysville,2,0,0,0,0,0,0,0,1,1,0,"1,512"
Tennessee,Cities,Greeneville,0,0,1,0,0,0,0,0,1,0,0,"15,015"
Tennessee,Cities,Humboldt,1,0,0,0,0,0,0,0,0,1,0,"8,458"
Tennessee,Cities,Jackson,0,2,2,0,0,0,0,2,0,1,1,"67,371"
Tennessee,Cities,Johnson City,2,0,0,0,0,0,0,1,1,0,0,"64,928"
Tennessee,Cities,Jonesborough,0,0,0,4,1,0,0,0,0,2,3,"5,163"
Tennessee,Cities,Kingsport,2,0,0,0,0,0,0,0,0,1,1,"51,496"
Tennessee,Cities,Knoxville,0,0,0,2,0,0,0,0,1,1,0,"183,249"
Tennessee,Cities,Manchester,0,0,0,2,0,0,0,1,1,0,0,"10,258"
Tennessee,Cities,Mason,1,0,0,0,0,0,0,0,1,0,0,"1,611"
Tennessee,Cities,McMinnville,0,0,0,1,0,0,0,0,0,0,1,"13,595"
Tennessee,Cities,Memphis,9,0,12,1,1,0,1,6,5,9,4,"657,691"
Tennessee,Cities,Milan,1,0,0,0,0,0,0,0,0,0,1,"7,789"
Tennessee,Cities,Millersville,2,0,1,0,0,0,0,0,0,3,0,"6,596"
Tennessee,Cities,Millington,2,0,0,4,0,0,0,0,2,0,4,"10,500"
Tennessee,Cities,Monterey,0,0,0,1,0,0,0,0,1,0,0,"2,829"
Tennessee,Cities,Mount Carmel,0,0,0,0,1,0,0,0,1,0,0,"5,422"
Tennessee,Cities,Munford,0,0,0,1,0,0,0,0,0,0,1,"6,036"
Tennessee,Cities,Murfreesboro,0,0,1,0,0,0,0,0,0,0,1,"115,587"
Tennessee,Cities,Nashville,4,0,1,1,0,0,0,3,1,1,1,"635,673"
Tennessee,Cities,Oliver Springs,1,1,0,0,0,0,0,0,0,2,0,"3,250"
Tennessee,Cities,Paris,0,0,1,0,0,0,0,0,0,0,1,"10,168"
Tennessee,Cities,Pigeon Forge,0,0,0,1,0,0,0,0,1,0,0,"6,023"
Tennessee,Cities,Rossville,0,0,2,0,0,0,0,0,2,0,0,679
Tennessee,Cities,Shelbyville,0,0,1,0,0,0,0,0,0,1,0,"20,669"
Tennessee,Cities,Spring Hill,4,0,0,0,0,0,0,2,2,0,0,"31,807"
Tennessee,Cities,Tullahoma,1,0,0,0,0,0,0,0,0,0,1,"18,773"
Tennessee,Cities,Wartburg,0,0,1,0,0,0,0,0,1,0,0,912
Tennessee,Universities and Colleges,Christian Brothers University,1,0,0,0,0,0,0,0,0,0,1,"1,603"
Tennessee,Universities and Colleges,Southwest Tennessee Community College,0,0,1,0,0,0,0,0,1,0,0,"12,220"
Tennessee,Universities and Colleges,Vanderbilt University,3,1,1,0,0,0,0,1,1,0,3,"12,710"
Tennessee,Metropolitan Counties,Hickman,1,0,1,1,0,0,0,0,0,2,1,
Tennessee,Metropolitan Counties,Jefferson,1,0,0,0,0,0,0,0,0,1,0,
Tennessee,Metropolitan Counties,Marion,1,0,0,0,0,0,0,0,0,0,1,
Tennessee,Metropolitan Counties,Robertson,0,1,0,0,0,0,0,0,0,0,1,
Tennessee,Metropolitan Counties,Shelby,5,1,3,36,1,0,0,2,7,20,17,
Tennessee,Metropolitan Counties,Sullivan,2,1,0,2,0,0,0,1,2,2,0,
Tennessee,Metropolitan Counties,Tipton,2,0,0,0,0,0,0,1,0,1,0,
Tennessee,Nonmetropolitan Counties,Bledsoe,0,0,0,1,0,0,0,0,0,1,0,
Tennessee,Nonmetropolitan Counties,Henry,0,0,0,2,0,0,0,0,0,1,1,
Tennessee,Nonmetropolitan Counties,Lake,0,0,1,0,0,0,0,0,0,1,0,
Tennessee,State Police Agencies,Department of Safety,0,0,0,1,0,0,0,1,0,0,0,
Texas,Cities,Austin,0,0,1,3,0,0,0,2,1,1,0,"859,180"
Texas,Cities,Beaumont,3,0,0,0,0,0,0,2,1,0,0,"118,177"
Texas,Cities,Bellaire,0,0,1,0,0,0,0,0,0,1,0,"17,617"
Texas,Cities,Bellmead,2,0,0,0,0,0,0,0,1,0,1,"9,950"
Texas,Cities,Benbrook,1,0,0,0,0,0,0,0,0,0,1,"22,157"
Texas,Cities,Brownwood,1,0,0,0,0,0,0,0,1,0,0,"18,873"
Texas,Cities,Carthage,0,0,1,0,0,0,0,0,0,1,0,"6,918"
Texas,Cities,Commerce,1,0,0,0,1,0,0,1,1,0,0,"8,267"
Texas,Cities,Corpus Christi,0,0,1,0,0,0,0,0,0,0,1,"314,523"
Texas,Cities,Dallas,3,2,9,4,0,0,0,2,4,9,3,"1,255,015"
Texas,Cities,Denison,1,0,0,0,1,0,0,0,1,1,0,"22,652"
Texas,Cities,Denton,1,0,0,0,0,0,0,0,1,0,0,"123,260"
Texas,Cities,El Paso,0,0,3,0,0,0,0,2,1,0,0,"679,700"
Texas,Cities,Everman,0,0,1,0,0,0,0,1,,0,0,"6,276"
Texas,Cities,Fort Worth,9,0,2,5,0,0,0,5,1,6,4,"789,035"
Texas,Cities,Frisco,1,1,0,0,0,0,0,0,2,0,0,"131,769"
Texas,Cities,Gainesville,1,0,0,0,0,0,0,0,0,1,0,"16,089"
Texas,Cities,Garland,1,0,1,0,0,0,0,1,0,1,0,"235,683"
